filename,type
cleffa_0173_05.png,Fairy
cleffa_0173_06.png,Fairy
cleffa_0173_07.png,Fairy
cleffa_0173_08.png,Fairy
cleffa_0173_09.png,Fairy
cleffa_0173_10.png,Fairy
cleffa_0173_11.png,Fairy
cleffa_0173_12.png,Fairy
cleffa_0173_13.png,Fairy
cleffa_0173_14.png,Fairy
cleffa_0173_15.png,Fairy
comfey_0764_01.png,Fairy
comfey_0764_02.jpg,Fairy
comfey_0764_03.png,Fairy
comfey_0764_04.png,Fairy
comfey_0764_05.png,Fairy
flabebe_0669_01.png,Fairy
flabebe_0669_02.jpg,Fairy
flabebe_0669_03.png,Fairy
flabebe_0669_04.png,Fairy
flabebe_0669_05.png,Fairy
flabebe_0669_06.png,Fairy
floette_0670_01.png,Fairy
floette_0670_02.jpg,Fairy
floette_0670_03.png,Fairy
floette_0670_04.png,Fairy
floette_0670_05.png,Fairy
floette_0670_06.png,Fairy
florges_0671_01.png,Fairy
florges_0671_02.jpg,Fairy
florges_0671_03.png,Fairy
florges_0671_04.png,Fairy
florges_0671_05.png,Fairy
florges_0671_06.png,Fairy
granbull_0210_01.png,Fairy
granbull_0210_02.jpg,Fairy
granbull_0210_03.png,Fairy
granbull_0210_04.png,Fairy
granbull_0210_05.png,Fairy
granbull_0210_06.png,Fairy
granbull_0210_07.png,Fairy
granbull_0210_08.png,Fairy
granbull_0210_09.png,Fairy
granbull_0210_10.png,Fairy
granbull_0210_11.png,Fairy
granbull_0210_12.png,Fairy
granbull_0210_13.png,Fairy
granbull_0210_14.png,Fairy
milcery_0868_01.png,Fairy
milcery_0868_02.jpg,Fairy
milcery_0868_03.png,Fairy
slurpuff_0685_01.png,Fairy
slurpuff_0685_02.jpg,Fairy
slurpuff_0685_03.png,Fairy
slurpuff_0685_04.png,Fairy
slurpuff_0685_05.png,Fairy
snubbull_0209_01.png,Fairy
snubbull_0209_02.jpg,Fairy
snubbull_0209_03.png,Fairy
snubbull_0209_04.png,Fairy
snubbull_0209_05.png,Fairy
snubbull_0209_06.png,Fairy
snubbull_0209_07.png,Fairy
snubbull_0209_08.png,Fairy
snubbull_0209_09.png,Fairy
snubbull_0209_10.png,Fairy
snubbull_0209_11.png,Fairy
snubbull_0209_12.png,Fairy
snubbull_0209_13.png,Fairy
snubbull_0209_14.png,Fairy
spritzee_0682_01.png,Fairy
spritzee_0682_02.jpg,Fairy
spritzee_0682_03.png,Fairy
spritzee_0682_04.png,Fairy
spritzee_0682_05.png,Fairy
swirlix_0684_01.png,Fairy
swirlix_0684_02.jpg,Fairy
swirlix_0684_03.png,Fairy
swirlix_0684_04.png,Fairy
swirlix_0684_05.png,Fairy
sylveon_0700_01.png,Fairy
sylveon_0700_02.jpg,Fairy
sylveon_0700_03.png,Fairy
sylveon_0700_04.png,Fairy
sylveon_0700_05.png,Fairy
sylveon_0700_06.png,Fairy
sylveon_0700_07.png,Fairy
togekiss_0468_01.png,Fairy
togekiss_0468_02.jpg,Fairy
togekiss_0468_03.png,Fairy
togekiss_0468_04.png,Fairy
togekiss_0468_05.png,Fairy
togekiss_0468_06.png,Fairy
togekiss_0468_07.png,Fairy
togekiss_0468_08.png,Fairy
togekiss_0468_09.png,Fairy
togepi_0175_01.png,Fairy
togepi_0175_02.jpg,Fairy
togepi_0175_03.png,Fairy
togepi_0175_04.png,Fairy
togepi_0175_05.png,Fairy
togepi_0175_06.png,Fairy
togepi_0175_07.png,Fairy
togepi_0175_08.png,Fairy
togepi_0175_09.png,Fairy
togepi_0175_10.png,Fairy
togepi_0175_11.png,Fairy
togepi_0175_12.png,Fairy
togepi_0175_13.png,Fairy
togetic_0176_01.png,Fairy
togetic_0176_02.jpg,Fairy
togetic_0176_03.png,Fairy
togetic_0176_04.png,Fairy
togetic_0176_05.png,Fairy
togetic_0176_06.png,Fairy
togetic_0176_07.png,Fairy
togetic_0176_08.png,Fairy
togetic_0176_09.png,Fairy
togetic_0176_10.png,Fairy
togetic_0176_11.png,Fairy
togetic_0176_12.png,Fairy
togetic_0176_13.png,Fairy
xerneas_0716_01.png,Fairy
xerneas_0716_02.jpg,Fairy
xerneas_0716_03.png,Fairy
xerneas_0716_04.png,Fairy
zacian_0888_01.png,Fairy
zacian_0888_02.jpg,Fairy
zacian_0888_03.jpg,Fairy
zacian_0888_04.png,Fairy
clobbopus_0852_01.png,Fighting
clobbopus_0852_02.jpg,Fighting
clobbopus_0852_03.png,Fighting
conkeldurr_0534_01.png,Fighting
conkeldurr_0534_02.jpg,Fighting
conkeldurr_0534_03.png,Fighting
conkeldurr_0534_04.png,Fighting
conkeldurr_0534_05.png,Fighting
conkeldurr_0534_06.png,Fighting
conkeldurr_0534_07.png,Fighting
crabominable_0740_01.png,Fighting
crabominable_0740_02.jpg,Fighting
crabominable_0740_03.png,Fighting
crabominable_0740_04.png,Fighting
crabrawler_0739_01.png,Fighting
crabrawler_0739_02.jpg,Fighting
crabrawler_0739_03.png,Fighting
crabrawler_0739_04.png,Fighting
falinks_0870_01.png,Fighting
falinks_0870_02.jpg,Fighting
falinks_0870_03.png,Fighting
grapploct_0853_01.png,Fighting
grapploct_0853_02.jpg,Fighting
grapploct_0853_03.png,Fighting
gurdurr_0533_01.png,Fighting
gurdurr_0533_02.jpg,Fighting
gurdurr_0533_03.png,Fighting
gurdurr_0533_04.png,Fighting
gurdurr_0533_05.png,Fighting
gurdurr_0533_06.png,Fighting
gurdurr_0533_07.png,Fighting
hariyama_0297_01.png,Fighting
hariyama_0297_02.jpg,Fighting
hariyama_0297_03.png,Fighting
hariyama_0297_04.png,Fighting
hariyama_0297_05.png,Fighting
hariyama_0297_06.png,Fighting
hariyama_0297_07.png,Fighting
hariyama_0297_08.png,Fighting
hariyama_0297_09.png,Fighting
hariyama_0297_10.png,Fighting
hariyama_0297_11.png,Fighting
hariyama_0297_12.png,Fighting
hawlucha_0701_01.png,Fighting
hawlucha_0701_02.jpg,Fighting
hawlucha_0701_03.png,Fighting
hawlucha_0701_04.png,Fighting
hawlucha_0701_05.png,Fighting
hawlucha_0701_06.png,Fighting
hawlucha_0701_07.png,Fighting
hitmonchan_0107_01.png,Fighting
hitmonchan_0107_02.jpg,Fighting
hitmonchan_0107_03.png,Fighting
hitmonchan_0107_04.png,Fighting
hitmonchan_0107_05.png,Fighting
hitmonchan_0107_06.png,Fighting
hitmonchan_0107_07.png,Fighting
hitmonchan_0107_08.png,Fighting
hitmonchan_0107_09.png,Fighting
hitmonchan_0107_10.png,Fighting
hitmonchan_0107_11.png,Fighting
hitmonchan_0107_12.png,Fighting
hitmonchan_0107_13.png,Fighting
hitmonchan_0107_14.png,Fighting
hitmonlee_0106_01.png,Fighting
hitmonlee_0106_02.jpg,Fighting
hitmonlee_0106_03.png,Fighting
hitmonlee_0106_04.png,Fighting
hitmonlee_0106_05.png,Fighting
hitmonlee_0106_06.png,Fighting
hitmonlee_0106_07.png,Fighting
hitmonlee_0106_08.png,Fighting
hitmonlee_0106_09.png,Fighting
hitmonlee_0106_10.png,Fighting
hitmonlee_0106_11.png,Fighting
hitmonlee_0106_12.png,Fighting
hitmonlee_0106_13.png,Fighting
hitmonlee_0106_14.png,Fighting
hitmontop_0237_01.png,Fighting
hitmontop_0237_02.jpg,Fighting
hitmontop_0237_03.png,Fighting
hitmontop_0237_04.png,Fighting
hitmontop_0237_05.png,Fighting
hitmontop_0237_06.png,Fighting
hitmontop_0237_07.png,Fighting
hitmontop_0237_08.png,Fighting
hitmontop_0237_09.png,Fighting
hitmontop_0237_10.png,Fighting
hitmontop_0237_11.png,Fighting
hitmontop_0237_12.png,Fighting
hitmontop_0237_13.png,Fighting
kubfu_0891_01.png,Fighting
kubfu_0891_02.jpg,Fighting
kubfu_0891_03.png,Fighting
lucario_0448_01.png,Fighting
lucario_0448_02.jpg,Fighting
lucario_0448_03.jpg,Fighting
lucario_0448_04.png,Fighting
lucario_0448_05.png,Fighting
lucario_0448_06.png,Fighting
lucario_0448_07.png,Fighting
lucario_0448_08.png,Fighting
lucario_0448_09.png,Fighting
lucario_0448_10.png,Fighting
lucario_0448_11.png,Fighting
lucario_0448_12.png,Fighting
machamp_0068_01.png,Fighting
machamp_0068_02.jpg,Fighting
machamp_0068_03.png,Fighting
machamp_0068_04.png,Fighting
machamp_0068_05.png,Fighting
machamp_0068_06.png,Fighting
machamp_0068_07.png,Fighting
machamp_0068_08.png,Fighting
machamp_0068_09.png,Fighting
machamp_0068_10.png,Fighting
machamp_0068_11.png,Fighting
machamp_0068_12.png,Fighting
machamp_0068_13.png,Fighting
machamp_0068_14.png,Fighting
machamp_0068_15.png,Fighting
machamp_0068_16.png,Fighting
machoke_0067_01.png,Fighting
machoke_0067_02.jpg,Fighting
machoke_0067_03.png,Fighting
machoke_0067_04.png,Fighting
machoke_0067_05.png,Fighting
machoke_0067_06.png,Fighting
machoke_0067_07.png,Fighting
machoke_0067_08.png,Fighting
machoke_0067_09.png,Fighting
machoke_0067_10.png,Fighting
machoke_0067_11.png,Fighting
machoke_0067_12.png,Fighting
machoke_0067_13.png,Fighting
machoke_0067_14.png,Fighting
machoke_0067_15.png,Fighting
machoke_0067_16.png,Fighting
machop_0066_01.png,Fighting
machop_0066_02.jpg,Fighting
machop_0066_03.png,Fighting
machop_0066_04.png,Fighting
machop_0066_05.png,Fighting
machop_0066_06.png,Fighting
machop_0066_07.png,Fighting
machop_0066_08.png,Fighting
machop_0066_09.png,Fighting
machop_0066_10.png,Fighting
machop_0066_11.png,Fighting
machop_0066_12.png,Fighting
machop_0066_13.png,Fighting
machop_0066_14.png,Fighting
machop_0066_15.png,Fighting
machop_0066_16.png,Fighting
makuhita_0296_01.png,Fighting
makuhita_0296_02.jpg,Fighting
makuhita_0296_03.png,Fighting
makuhita_0296_04.png,Fighting
makuhita_0296_05.png,Fighting
makuhita_0296_06.png,Fighting
makuhita_0296_07.png,Fighting
makuhita_0296_08.png,Fighting
makuhita_0296_09.png,Fighting
makuhita_0296_10.png,Fighting
makuhita_0296_11.png,Fighting
makuhita_0296_12.png,Fighting
mankey_0056_01.png,Fighting
mankey_0056_02.jpg,Fighting
mankey_0056_03.png,Fighting
mankey_0056_04.png,Fighting
mankey_0056_05.png,Fighting
mankey_0056_06.png,Fighting
mankey_0056_07.png,Fighting
mankey_0056_08.png,Fighting
mankey_0056_09.png,Fighting
mankey_0056_10.png,Fighting
mankey_0056_11.png,Fighting
mankey_0056_12.png,Fighting
mankey_0056_13.png,Fighting
mankey_0056_14.png,Fighting
mankey_0056_15.png,Fighting
marshadow_0802_01.png,Fighting
marshadow_0802_02.jpg,Fighting
marshadow_0802_03.png,Fighting
marshadow_0802_04.png,Fighting
marshadow_0802_05.png,Fighting
medicham_0308_01.png,Fighting
medicham_0308_02.jpg,Fighting
medicham_0308_03.jpg,Fighting
medicham_0308_04.png,Fighting
medicham_0308_05.png,Fighting
medicham_0308_06.png,Fighting
medicham_0308_07.png,Fighting
medicham_0308_08.png,Fighting
medicham_0308_09.png,Fighting
medicham_0308_10.png,Fighting
medicham_0308_11.png,Fighting
meditite_0307_01.png,Fighting
meditite_0307_02.jpg,Fighting
meditite_0307_03.png,Fighting
meditite_0307_04.png,Fighting
meditite_0307_05.png,Fighting
meditite_0307_06.png,Fighting
meditite_0307_07.png,Fighting
meditite_0307_08.png,Fighting
meditite_0307_09.png,Fighting
meditite_0307_10.png,Fighting
mienfoo_0619_01.png,Fighting
mienfoo_0619_02.jpg,Fighting
mienfoo_0619_03.png,Fighting
mienfoo_0619_04.png,Fighting
mienfoo_0619_05.png,Fighting
mienfoo_0619_06.png,Fighting
mienfoo_0619_07.png,Fighting
mienfoo_0619_08.png,Fighting
mienfoo_0619_09.png,Fighting
mienshao_0620_01.png,Fighting
mienshao_0620_02.jpg,Fighting
mienshao_0620_03.png,Fighting
mienshao_0620_04.png,Fighting
mienshao_0620_05.png,Fighting
mienshao_0620_06.png,Fighting
mienshao_0620_07.png,Fighting
mienshao_0620_08.png,Fighting
mienshao_0620_09.png,Fighting
pancham_0674_01.png,Fighting
pancham_0674_02.jpg,Fighting
pancham_0674_03.png,Fighting
pancham_0674_04.png,Fighting
pancham_0674_05.png,Fighting
pancham_0674_06.png,Fighting
pancham_0674_07.png,Fighting
pangoro_0675_01.png,Fighting
pangoro_0675_02.jpg,Fighting
pangoro_0675_03.png,Fighting
pangoro_0675_04.png,Fighting
pangoro_0675_05.png,Fighting
pangoro_0675_06.png,Fighting
pangoro_0675_07.png,Fighting
passimian_0766_01.png,Fighting
passimian_0766_02.jpg,Fighting
passimian_0766_03.png,Fighting
passimian_0766_04.png,Fighting
passimian_0766_05.png,Fighting
primeape_0057_01.png,Fighting
primeape_0057_02.jpg,Fighting
primeape_0057_03.png,Fighting
primeape_0057_04.png,Fighting
primeape_0057_05.png,Fighting
primeape_0057_06.png,Fighting
primeape_0057_07.png,Fighting
primeape_0057_08.png,Fighting
primeape_0057_09.png,Fighting
primeape_0057_10.png,Fighting
primeape_0057_11.png,Fighting
primeape_0057_12.png,Fighting
primeape_0057_13.png,Fighting
primeape_0057_14.png,Fighting
primeape_0057_15.png,Fighting
riolu_0447_01.png,Fighting
riolu_0447_02.jpg,Fighting
riolu_0447_03.png,Fighting
riolu_0447_04.png,Fighting
riolu_0447_05.png,Fighting
riolu_0447_06.png,Fighting
riolu_0447_07.png,Fighting
riolu_0447_08.png,Fighting
riolu_0447_09.png,Fighting
riolu_0447_10.png,Fighting
riolu_0447_11.png,Fighting
sawk_0539_01.png,Fighting
sawk_0539_02.jpg,Fighting
sawk_0539_03.png,Fighting
sawk_0539_04.png,Fighting
sawk_0539_05.png,Fighting
sawk_0539_06.png,Fighting
sawk_0539_07.png,Fighting
sirfetchd_0865_01.png,Fighting
sirfetchd_0865_02.jpg,Fighting
sirfetchd_0865_03.png,Fighting
throh_0538_01.png,Fighting
throh_0538_02.jpg,Fighting
throh_0538_03.png,Fighting
throh_0538_04.png,Fighting
throh_0538_05.png,Fighting
throh_0538_06.png,Fighting
throh_0538_07.png,Fighting
timburr_0532_01.png,Fighting
timburr_0532_02.jpg,Fighting
timburr_0532_03.png,Fighting
timburr_0532_04.png,Fighting
timburr_0532_05.png,Fighting
timburr_0532_06.png,Fighting
timburr_0532_07.png,Fighting
tyrogue_0236_01.png,Fighting
tyrogue_0236_02.jpg,Fighting
tyrogue_0236_03.png,Fighting
tyrogue_0236_04.png,Fighting
tyrogue_0236_05.png,Fighting
tyrogue_0236_06.png,Fighting
tyrogue_0236_07.png,Fighting
tyrogue_0236_08.png,Fighting
tyrogue_0236_09.png,Fighting
tyrogue_0236_10.png,Fighting
tyrogue_0236_11.png,Fighting
tyrogue_0236_12.png,Fighting
tyrogue_0236_13.png,Fighting
urshifu_0892_01.png,Fighting
urshifu_0892_02.jpg,Fighting
urshifu_0892_03.jpg,Fighting
urshifu_0892_04.png,Fighting
zamazenta_0889_01.png,Fighting
zamazenta_0889_02.jpg,Fighting
zamazenta_0889_03.jpg,Fighting
zamazenta_0889_04.png,Fighting
arcanine_0059_01.png,Fire
arcanine_0059_02.jpg,Fire
arcanine_0059_03.png,Fire
arcanine_0059_04.png,Fire
arcanine_0059_05.png,Fire
arcanine_0059_06.png,Fire
arcanine_0059_07.png,Fire
arcanine_0059_08.png,Fire
arcanine_0059_09.png,Fire
arcanine_0059_10.png,Fire
arcanine_0059_11.png,Fire
arcanine_0059_12.png,Fire
arcanine_0059_13.png,Fire
arcanine_0059_14.png,Fire
arcanine_0059_15.png,Fire
arcanine_0059_16.png,Fire
blacephalon_0806_01.png,Fire
blacephalon_0806_02.jpg,Fire
blacephalon_0806_03.png,Fire
blacephalon_0806_04.png,Fire
blaziken_0257_01.png,Fire
blaziken_0257_02.jpg,Fire
blaziken_0257_03.jpg,Fire
blaziken_0257_04.png,Fire
blaziken_0257_05.png,Fire
blaziken_0257_06.png,Fire
blaziken_0257_07.png,Fire
blaziken_0257_08.png,Fire
blaziken_0257_09.png,Fire
blaziken_0257_10.png,Fire
blaziken_0257_11.png,Fire
braixen_0654_01.png,Fire
braixen_0654_02.jpg,Fire
braixen_0654_03.png,Fire
braixen_0654_04.png,Fire
camerupt_0323_01.png,Fire
camerupt_0323_02.jpg,Fire
camerupt_0323_03.jpg,Fire
camerupt_0323_04.png,Fire
camerupt_0323_05.png,Fire
camerupt_0323_06.png,Fire
camerupt_0323_07.png,Fire
camerupt_0323_08.png,Fire
camerupt_0323_09.png,Fire
camerupt_0323_10.png,Fire
camerupt_0323_11.png,Fire
centiskorch_0851_01.png,Fire
centiskorch_0851_02.jpg,Fire
centiskorch_0851_03.png,Fire
charizard_0006_01.png,Fire
charizard_0006_02.jpg,Fire
charizard_0006_03.jpg,Fire
charizard_0006_04.jpg,Fire
charizard_0006_05.png,Fire
charizard_0006_06.png,Fire
charizard_0006_07.png,Fire
charizard_0006_08.png,Fire
charizard_0006_09.png,Fire
charizard_0006_10.png,Fire
charizard_0006_11.png,Fire
charizard_0006_12.png,Fire
charizard_0006_13.png,Fire
charizard_0006_14.png,Fire
charizard_0006_15.png,Fire
charizard_0006_16.png,Fire
charmander_0004_01.png,Fire
charmander_0004_02.jpg,Fire
charmander_0004_03.png,Fire
charmander_0004_04.png,Fire
charmander_0004_05.png,Fire
charmander_0004_06.png,Fire
charmander_0004_07.png,Fire
charmander_0004_08.png,Fire
charmander_0004_09.png,Fire
charmander_0004_10.png,Fire
charmander_0004_11.png,Fire
charmander_0004_12.png,Fire
charmander_0004_13.png,Fire
charmander_0004_14.png,Fire
charmeleon_0005_01.png,Fire
charmeleon_0005_02.jpg,Fire
charmeleon_0005_03.png,Fire
charmeleon_0005_04.png,Fire
charmeleon_0005_05.png,Fire
charmeleon_0005_06.png,Fire
charmeleon_0005_07.png,Fire
charmeleon_0005_08.png,Fire
charmeleon_0005_09.png,Fire
charmeleon_0005_10.png,Fire
charmeleon_0005_11.png,Fire
charmeleon_0005_12.png,Fire
charmeleon_0005_13.png,Fire
charmeleon_0005_14.png,Fire
chimchar_0390_01.png,Fire
chimchar_0390_02.jpg,Fire
chimchar_0390_03.png,Fire
chimchar_0390_04.png,Fire
chimchar_0390_05.png,Fire
chimchar_0390_06.png,Fire
chimchar_0390_07.png,Fire
chimchar_0390_08.png,Fire
cinderace_0815_01.png,Fire
cinderace_0815_02.jpg,Fire
cinderace_0815_03.png,Fire
combusken_0256_01.png,Fire
combusken_0256_02.jpg,Fire
combusken_0256_03.png,Fire
combusken_0256_04.png,Fire
combusken_0256_05.png,Fire
combusken_0256_06.png,Fire
combusken_0256_07.png,Fire
combusken_0256_08.png,Fire
combusken_0256_09.png,Fire
combusken_0256_10.png,Fire
cyndaquil_0155_01.png,Fire
cyndaquil_0155_02.jpg,Fire
cyndaquil_0155_03.png,Fire
cyndaquil_0155_04.png,Fire
cyndaquil_0155_05.png,Fire
cyndaquil_0155_06.png,Fire
cyndaquil_0155_07.png,Fire
cyndaquil_0155_08.png,Fire
cyndaquil_0155_09.png,Fire
cyndaquil_0155_10.png,Fire
cyndaquil_0155_11.png,Fire
cyndaquil_0155_12.png,Fire
darmanitan_0555_01.png,Fire
darmanitan_0555_02.jpg,Fire
darmanitan_0555_03.jpg,Fire
darmanitan_0555_04.jpg,Fire
darmanitan_0555_05.jpg,Fire
darmanitan_0555_06.png,Fire
darmanitan_0555_07.png,Fire
darmanitan_0555_08.png,Fire
darmanitan_0555_09.png,Fire
darmanitan_0555_10.png,Fire
darumaka_0554_01.png,Fire
darumaka_0554_02.jpg,Fire
darumaka_0554_03.jpg,Fire
darumaka_0554_04.png,Fire
darumaka_0554_05.png,Fire
darumaka_0554_06.png,Fire
darumaka_0554_07.png,Fire
darumaka_0554_08.png,Fire
delphox_0655_01.png,Fire
delphox_0655_02.jpg,Fire
delphox_0655_03.png,Fire
delphox_0655_04.png,Fire
emboar_0500_01.png,Fire
emboar_0500_02.jpg,Fire
emboar_0500_03.png,Fire
emboar_0500_04.png,Fire
emboar_0500_05.png,Fire
emboar_0500_06.png,Fire
entei_0244_01.png,Fire
entei_0244_02.jpg,Fire
entei_0244_03.png,Fire
entei_0244_04.png,Fire
entei_0244_05.png,Fire
entei_0244_06.png,Fire
entei_0244_07.png,Fire
entei_0244_08.png,Fire
entei_0244_09.png,Fire
entei_0244_10.png,Fire
entei_0244_11.png,Fire
entei_0244_12.png,Fire
fennekin_0653_01.png,Fire
fennekin_0653_02.jpg,Fire
fennekin_0653_03.png,Fire
fennekin_0653_04.png,Fire
flareon_0136_01.png,Fire
flareon_0136_02.jpg,Fire
flareon_0136_03.png,Fire
flareon_0136_04.png,Fire
flareon_0136_05.png,Fire
flareon_0136_06.png,Fire
flareon_0136_07.png,Fire
flareon_0136_08.png,Fire
flareon_0136_09.png,Fire
flareon_0136_10.png,Fire
flareon_0136_11.png,Fire
flareon_0136_12.png,Fire
flareon_0136_13.png,Fire
flareon_0136_14.png,Fire
flareon_0136_15.png,Fire
flareon_0136_16.png,Fire
fletchinder_0662_01.png,Flying
fletchinder_0662_02.jpg,Flying
fletchinder_0662_03.png,Flying
fletchinder_0662_04.png,Flying
fletchinder_0662_05.png,Flying
fletchinder_0662_06.png,Flying
fletchinder_0662_07.png,Flying
growlithe_0058_01.png,Fire
growlithe_0058_02.jpg,Fire
growlithe_0058_03.png,Fire
growlithe_0058_04.png,Fire
growlithe_0058_05.png,Fire
growlithe_0058_06.png,Fire
growlithe_0058_07.png,Fire
growlithe_0058_08.png,Fire
growlithe_0058_09.png,Fire
growlithe_0058_10.png,Fire
growlithe_0058_11.png,Fire
growlithe_0058_12.png,Fire
growlithe_0058_13.png,Fire
growlithe_0058_14.png,Fire
growlithe_0058_15.png,Fire
growlithe_0058_16.png,Fire
heatmor_0631_01.png,Fire
heatmor_0631_02.jpg,Fire
heatmor_0631_03.png,Fire
heatmor_0631_04.png,Fire
heatmor_0631_05.png,Fire
heatmor_0631_06.png,Fire
heatmor_0631_07.png,Fire
heatran_0485_01.png,Fire
heatran_0485_02.jpg,Fire
heatran_0485_03.png,Fire
heatran_0485_04.png,Fire
heatran_0485_05.png,Fire
heatran_0485_06.png,Fire
heatran_0485_07.png,Fire
heatran_0485_08.png,Fire
ho-oh_0250_01.png,Fire
ho-oh_0250_02.jpg,Fire
ho-oh_0250_03.png,Fire
ho-oh_0250_04.png,Fire
ho-oh_0250_05.png,Fire
ho-oh_0250_06.png,Fire
ho-oh_0250_07.png,Fire
ho-oh_0250_08.png,Fire
ho-oh_0250_09.png,Fire
ho-oh_0250_10.png,Fire
ho-oh_0250_11.png,Fire
ho-oh_0250_12.png,Fire
incineroar_0727_01.png,Fire
incineroar_0727_02.jpg,Fire
incineroar_0727_03.png,Fire
incineroar_0727_04.png,Fire
incineroar_0727_05.png,Fire
infernape_0392_01.png,Fire
infernape_0392_02.jpg,Fire
infernape_0392_03.png,Fire
infernape_0392_04.png,Fire
infernape_0392_05.png,Fire
infernape_0392_06.png,Fire
infernape_0392_07.png,Fire
infernape_0392_08.png,Fire
litleo_0667_01.png,Fire
litleo_0667_02.jpg,Fire
litleo_0667_03.png,Fire
litleo_0667_04.png,Fire
litleo_0667_05.png,Fire
litleo_0667_06.png,Fire
litten_0725_01.png,Fire
litten_0725_02.jpg,Fire
litten_0725_03.png,Fire
litten_0725_04.png,Fire
litten_0725_05.png,Fire
magby_0240_01.png,Fire
magby_0240_02.jpg,Fire
magby_0240_03.png,Fire
magby_0240_04.png,Fire
magby_0240_05.png,Fire
magby_0240_06.png,Fire
magby_0240_07.png,Fire
magby_0240_08.png,Fire
magby_0240_09.png,Fire
magby_0240_10.png,Fire
magby_0240_11.png,Fire
magby_0240_12.png,Fire
magby_0240_13.png,Fire
magby_0240_14.png,Fire
magby_0240_15.png,Fire
magcargo_0219_01.png,Fire
magcargo_0219_02.jpg,Fire
magcargo_0219_03.png,Fire
magcargo_0219_04.png,Fire
magcargo_0219_05.png,Fire
magcargo_0219_06.png,Fire
magcargo_0219_07.png,Fire
magcargo_0219_08.png,Fire
magcargo_0219_09.png,Fire
magcargo_0219_10.png,Fire
magcargo_0219_11.png,Fire
magcargo_0219_12.png,Fire
magmar_0126_01.png,Fire
magmar_0126_02.jpg,Fire
magmar_0126_03.png,Fire
magmar_0126_04.png,Fire
magmar_0126_05.png,Fire
magmar_0126_06.png,Fire
magmar_0126_07.png,Fire
magmar_0126_08.png,Fire
magmar_0126_09.png,Fire
magmar_0126_10.png,Fire
magmar_0126_11.png,Fire
magmar_0126_12.png,Fire
magmar_0126_13.png,Fire
magmar_0126_14.png,Fire
magmar_0126_15.png,Fire
magmar_0126_16.png,Fire
magmortar_0467_01.png,Fire
magmortar_0467_02.jpg,Fire
magmortar_0467_03.png,Fire
magmortar_0467_04.png,Fire
magmortar_0467_05.png,Fire
magmortar_0467_06.png,Fire
magmortar_0467_07.png,Fire
magmortar_0467_08.png,Fire
magmortar_0467_09.png,Fire
magmortar_0467_10.png,Fire
magmortar_0467_11.png,Fire
moltres_0146_01.png,Fire
moltres_0146_02.jpg,Fire
moltres_0146_03.jpg,Fire
moltres_0146_04.png,Fire
moltres_0146_05.png,Fire
moltres_0146_06.png,Fire
moltres_0146_07.png,Fire
moltres_0146_08.png,Fire
moltres_0146_09.png,Fire
moltres_0146_10.png,Fire
moltres_0146_11.png,Fire
moltres_0146_12.png,Fire
moltres_0146_13.png,Fire
moltres_0146_14.png,Fire
moltres_0146_15.png,Fire
monferno_0391_01.png,Fire
monferno_0391_02.jpg,Fire
monferno_0391_03.png,Fire
monferno_0391_04.png,Fire
monferno_0391_05.png,Fire
monferno_0391_06.png,Fire
monferno_0391_07.png,Fire
monferno_0391_08.png,Fire
ninetales_0038_01.png,Fire
ninetales_0038_02.jpg,Fire
ninetales_0038_03.jpg,Fire
ninetales_0038_04.png,Fire
ninetales_0038_05.png,Fire
ninetales_0038_06.png,Fire
ninetales_0038_07.png,Fire
ninetales_0038_08.png,Fire
ninetales_0038_09.png,Fire
ninetales_0038_10.png,Fire
ninetales_0038_11.png,Fire
ninetales_0038_12.png,Fire
ninetales_0038_13.png,Fire
ninetales_0038_14.png,Fire
ninetales_0038_15.png,Fire
ninetales_0038_16.png,Fire
ninetales_0038_17.png,Fire
numel_0322_01.png,Fire
numel_0322_02.jpg,Fire
numel_0322_03.png,Fire
numel_0322_04.png,Fire
numel_0322_05.png,Fire
numel_0322_06.png,Fire
numel_0322_07.png,Fire
numel_0322_08.png,Fire
numel_0322_09.png,Fire
numel_0322_10.png,Fire
oricorio_0741_01.png,Fire
oricorio_0741_02.jpg,Fire
oricorio_0741_03.jpg,Fire
oricorio_0741_04.jpg,Fire
oricorio_0741_05.jpg,Fire
oricorio_0741_06.png,Fire
oricorio_0741_07.png,Fire
pansear_0513_01.png,Fire
pansear_0513_02.jpg,Fire
pansear_0513_03.png,Fire
pansear_0513_04.png,Fire
pansear_0513_05.png,Fire
pansear_0513_06.png,Fire
pignite_0499_01.png,Fire
pignite_0499_02.jpg,Fire
pignite_0499_03.png,Fire
pignite_0499_04.png,Fire
pignite_0499_05.png,Fire
pignite_0499_06.png,Fire
ponyta_0077_01.png,Fire
ponyta_0077_02.jpg,Fire
ponyta_0077_03.jpg,Fire
ponyta_0077_04.png,Fire
ponyta_0077_05.png,Fire
ponyta_0077_06.png,Fire
ponyta_0077_07.png,Fire
ponyta_0077_08.png,Fire
ponyta_0077_09.png,Fire
ponyta_0077_10.png,Fire
ponyta_0077_11.png,Fire
ponyta_0077_12.png,Fire
ponyta_0077_13.png,Fire
ponyta_0077_14.png,Fire
ponyta_0077_15.png,Fire
pyroar_0668_01.png,Fire
pyroar_0668_02.jpg,Fire
pyroar_0668_03.png,Fire
pyroar_0668_04.png,Fire
pyroar_0668_05.png,Fire
pyroar_0668_06.png,Fire
